"ref";"marca";"modelo";"cambio";"motor";"ano";"valor"
2016-08-01;"Fiat";"UNO EVOLUTION 1.4 Fire Flex 8V 5p";"automatico";1,4;"0 km";43113
2016-08-01;"Fiat";"UNO EVOLUTION 1.4 Fire Flex 8V 5p";"automatico";1,4;"2016";37221
2016-08-01;"Fiat";"UNO Furgão 1.0 Fire Flex 8V 3p";"automatico";1;"0 km";37923
2016-08-01;"Fiat";"UNO Furgão 1.0 Fire Flex 8V 3p";"automatico";1;"2016";31637
2016-08-01;"Fiat";"UNO SPORT. Dual. 1.4 B.Edit. Flex 8V 5p";"automatico";1,4;"0 km";52362
2016-08-01;"Fiat";"UNO SPORT. Dual. 1.4 B.Edit. Flex 8V 5p";"automatico";1,4;"2016";45635
2016-08-01;"Fiat";"UNO SPORTING 1.4 B.Edit. Flex 8V 5p";"automatico";1,4;"0 km";48502
2016-08-01;"Fiat";"UNO SPORTING 1.4 B.Edit. Flex 8V 5p";"automatico";1,4;"2016";42681
2016-08-01;"Fiat";"UNO SPORTING 1.4 EVO Fire Flex 8V 4p";"automatico";1,4;"0 km";44501
2016-08-01;"Fiat";"UNO SPORTING 1.4 EVO Fire Flex 8V 4p";"automatico";1,4;"2016";38610
2016-08-01;"Fiat";"UNO SPORTING Dualogic 1.4 EVO Flex 8V 4p";"automatico";1,4;"0 km";48149
2016-08-01;"Fiat";"UNO SPORTING Dualogic 1.4 EVO Flex 8V 4p";"automatico";1,4;"2016";42141
2016-08-01;"Fiat";"UNO VIVACE 1.0 EVO Fire Flex 8V 3p";"automatico";1;"0 km";28525
2016-08-01;"Fiat";"UNO VIVACE 1.0 EVO Fire Flex 8V 3p";"automatico";1;"2016";25129
2016-08-01;"Fiat";"UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p";"automatico";1;"0 km";34631
2016-08-01;"Fiat";"UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p";"automatico";1;"2016";28825
2016-08-01;"Fiat";"UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p";"automatico";1;"0 km";36631
2016-08-01;"Fiat";"UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p";"automatico";1;"2016";30406
2016-08-01;"Fiat";"UNO VIVACE/RUA 1.0 EVO Fire Flex 8V 5p";"automatico";1;"0 km";31717
2016-08-01;"Fiat";"UNO VIVACE/RUA 1.0 EVO Fire Flex 8V 5p";"automatico";1;"2016";28695
2016-08-01;"Fiat";"UNO WAY 1.0 EVO Fire Flex 8V 5p";"automatico";1;"0 km";38986
2016-08-01;"Fiat";"UNO WAY 1.0 EVO Fire Flex 8V 5p";"automatico";1;"2016";33985
2016-08-01;"Fiat";"UNO WAY 1.4 EVO Dualogic Flex 8V 5p";"automatico";1,4;"0 km";46568
2016-08-01;"Fiat";"UNO WAY 1.4 EVO Dualogic Flex 8V 5p";"automatico";1,4;"2016";41025
2016-08-01;"Fiat";"UNO WAY 1.4 EVO Fire Flex 8V 5p";"automatico";1,4;"0 km";43266
2016-08-01;"Fiat";"UNO WAY 1.4 EVO Fire Flex 8V 5p";"automatico";1,4;"2016";38174
2016-08-01;"Fiat";"UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p";"automatico";1;"0 km";35569
2016-08-01;"Fiat";"UNO WAY RIO 450 1.0 EVO Flex 8V 5p";"automatico";1;"0 km";37975
2016-08-01;"Fiat";"UNO WAY RIO 450 1.0 EVO Flex 8V 5p";"automatico";1;"2016";30844
2016-08-01;"Ford";"Ka 1.0 SEL TiVCT Flex 5p";"automatico";1;"0 km";46567
2016-08-01;"Ford";"Ka 1.0 SEL TiVCT Flex 5p";"automatico";1;"2017";41564
2016-08-01;"Ford";"Ka 1.0 SEL TiVCT Flex 5p";"automatico";1;"2016";37263
2016-08-01;"Ford";"Ka 1.0 TiVCT Flex 5p";"automatico";1;"0 km";41593
2016-08-01;"Ford";"Ka 1.0 TiVCT Flex 5p";"automatico";1;"2017";37815
2016-08-01;"Ford";"Ka 1.0 TiVCT Flex 5p";"automatico";1;"2016";36020
2016-08-01;"Ford";"Ka 1.5 16V Flex 5p";"automatico";1,5;"0 km";46695
2016-08-01;"Ford";"Ka 1.5 16V Flex 5p";"automatico";1,5;"2017";41631
2016-08-01;"Ford";"Ka 1.5 16V Flex 5p";"automatico";1,5;"2016";38934
2016-08-01;"Ford";"Ka SEL 1.5 16V Flex 5p";"automatico";1,5;"0 km";50828
2016-08-01;"Ford";"Ka SEL 1.5 16V Flex 5p";"automatico";1,5;"2017";46055
2016-08-01;"Ford";"Ka SEL 1.5 16V Flex 5p";"automatico";1,5;"2016";41688
2016-08-01;"GM - Chevrolet";"ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.";"manual";1,4;"0 km";49636
2016-08-01;"GM - Chevrolet";"ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.";"manual";1,4;"2016";43415
2016-08-01;"GM - Chevrolet";"ONIX HATCH LS 1.0 8V FlexPower 5p Mec.";"manual";1;"0 km";38321
2016-08-01;"GM - Chevrolet";"ONIX HATCH LS 1.0 8V FlexPower 5p Mec.";"manual";1;"2016";34664
2016-08-01;"GM - Chevrolet";"ONIX HATCH LT 1.0 8V FlexPower 5p Mec.";"manual";1;"0 km";41662
2016-08-01;"GM - Chevrolet";"ONIX HATCH LT 1.0 8V FlexPower 5p Mec.";"manual";1;"2016";37555
2016-08-01;"GM - Chevrolet";"ONIX HATCH LT 1.4 8V FlexPower 5p Aut.";"automatico";1,4;"0 km";50888
2016-08-01;"GM - Chevrolet";"ONIX HATCH LT 1.4 8V FlexPower 5p Aut.";"automatico";1,4;"2016";44510
2016-08-01;"GM - Chevrolet";"ONIX HATCH LT 1.4 8V FlexPower 5p Mec.";"manual";1,4;"0 km";45137
2016-08-01;"GM - Chevrolet";"ONIX HATCH LT 1.4 8V FlexPower 5p Mec.";"manual";1,4;"2016";40178
2016-08-01;"GM - Chevrolet";"ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut.";"automatico";1,4;"0 km";54631
2016-08-01;"GM - Chevrolet";"ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut.";"automatico";1,4;"2016";48669
2016-08-01;"GM - Chevrolet";"ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec.";"manual";1,4;"0 km";49954
2016-08-01;"GM - Chevrolet";"ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec.";"manual";1,4;"2016";44326
2016-08-01;"Honda";"Fit DX 1.5 Flexone 16V 5p Aut.";"automatico";1,5;"0 km";59163
2016-08-01;"Honda";"Fit DX 1.5 Flexone 16V 5p Aut.";"automatico";1,5;"2016";53326
2016-08-01;"Honda";"Fit DX 1.5 Flexone 16V 5p Mec.";"manual";1,5;"0 km";54198
2016-08-01;"Honda";"Fit DX 1.5 Flexone 16V 5p Mec.";"manual";1,5;"2016";46819
2016-08-01;"Honda";"Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.";"automatico";1,5;"0 km";70830
2016-08-01;"Honda";"Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.";"automatico";1,5;"2016";62425
2016-08-01;"Honda";"Fit EXL 1.5 Flex/Flexone 16V 5p Aut";"automatico";1,5;"0 km";74185
2016-08-01;"Honda";"Fit EXL 1.5 Flex/Flexone 16V 5p Aut";"automatico";1,5;"2016";64821
2016-08-01;"Honda";"Fit LX 1.5 Flexone 16V 5p Aut.";"automatico";1,5;"0 km";64820
2016-08-01;"Honda";"Fit LX 1.5 Flexone 16V 5p Aut.";"automatico";1,5;"2016";57745
2016-08-01;"Honda";"Fit LX 1.5 Flexone 16V 5p Mec.";"manual";1,5;"0 km";59300
2016-08-01;"Honda";"Fit LX 1.5 Flexone 16V 5p Mec.";"manual";1,5;"2016";50115
2016-08-01;"Hyundai";"HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.";"manual";1,6;"0 km";50501
2016-08-01;"Hyundai";"HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.";"manual";1,6;"2016";42251
2016-08-01;"Hyundai";"HB20 C.Style/C.Plus 1.6 Flex 16V Aut.";"automatico";1,6;"0 km";56252
2016-08-01;"Hyundai";"HB20 C.Style/C.Plus 1.6 Flex 16V Aut.";"automatico";1,6;"2016";48375
2016-08-01;"Hyundai";"HB20 Comf./C.Plus/C.Style 1.0 Flex 12V";"automatico";1;"0 km";43322
2016-08-01;"Hyundai";"HB20 Comf./C.Plus/C.Style 1.0 Flex 12V";"automatico";1;"2016";38703
2016-08-01;"Hyundai";"HB20 Comfort Plus 1.0 TB Flex 12V Mec.";"manual";1;"0 km";47741
2016-08-01;"Hyundai";"HB20 Comfort Plus 1.0 TB Flex 12V Mec.";"manual";1;"2017";42491
2016-08-01;"Hyundai";"HB20 Comfort Style 1.0 TB Flex 12V Mec.";"manual";1;"0 km";51831
2016-08-01;"Hyundai";"HB20 Comfort Style 1.0 TB Flex 12V Mec.";"manual";1;"2017";45976
2016-08-01;"Hyundai";"HB20 Copa do Mundo 1.0 Flex 12V Mec.";"manual";1;"0 km";41705
2016-08-01;"Hyundai";"HB20 Copa do Mundo 1.6 Flex 16V Aut.";"automatico";1,6;"0 km";48585
2016-08-01;"Hyundai";"HB20 Copa do Mundo 1.6 Flex 16V Mec.";"manual";1,6;"0 km";45829
2016-08-01;"Hyundai";"HB20 For You 1.0 Flex 12V 5p";"automatico";1;"0 km";39067
2016-08-01;"Hyundai";"HB20 Premium 1.6 Flex 16V Aut.";"automatico";1,6;"0 km";62328
2016-08-01;"Hyundai";"HB20 Premium 1.6 Flex 16V Aut.";"automatico";1,6;"2016";55316
2016-08-01;"Hyundai";"HB20 Premium 1.6 Flex 16V Mec.";"manual";1,6;"0 km";49080
2016-08-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Aut.";"automatico";1,6;"0 km";59117
2016-08-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Aut.";"automatico";1,6;"2016";50455
2016-08-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Mec.";"manual";1,6;"0 km";53934
2016-08-01;"Hyundai";"HB20 R spec 1.6 Flex 16V Mec.";"manual";1,6;"2016";46695
2016-08-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Aut.";"automatico";1,1;"0 km";48180
2016-08-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Aut.";"automatico";1,1;"2016";42698
2016-08-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Mec.";"manual";1,1;"0 km";38960
2016-08-01;"Kia Motors";"Picanto EX 1.1/1.0/ 1.0 Flex Mec.";"manual";1,1;"2016";35250
2016-08-01;"Nissan";"MARCH 1.0 12V Flex 5p";"automatico";1;"0 km";36850
2016-08-01;"Nissan";"MARCH 1.0 12V Flex 5p";"automatico";1;"2016";30687
2016-08-01;"Nissan";"MARCH 1.0 12V FlexStart 5p";"automatico";1;"0 km";38080
2016-08-01;"Nissan";"MARCH 1.0 12V FlexStart 5p";"automatico";1;"2017";33348
2016-08-01;"Nissan";"MARCH 1.0 16V Flex Fuel 5p";"automatico";1;"0 km";33982
2016-08-01;"Nissan";"MARCH Rio2016 1.6 Flex Fuel 5p";"automatico";1,6;"0 km";53356
2016-08-01;"Nissan";"MARCH Rio2016 1.6 Flex Fuel 5p";"automatico";1,6;"2016";46931
2016-08-01;"Nissan";"MARCH S 1.0 12V Flex 5p";"automatico";1;"0 km";40078
2016-08-01;"Nissan";"MARCH S 1.0 12V Flex 5p";"automatico";1;"2017";35741
2016-08-01;"Nissan";"MARCH S 1.0 12V Flex 5p";"automatico";1;"2016";34588
2016-08-01;"Nissan";"MARCH S 1.0 16V Flex Fuel 5p";"automatico";1;"0 km";36103
2016-08-01;"Nissan";"MARCH S 1.6 16V Flex Fuel 5p";"automatico";1,6;"0 km";41440
2016-08-01;"Nissan";"MARCH S 1.6 16V Flex Fuel 5p";"automatico";1,6;"2016";37142
2016-08-01;"Nissan";"MARCH SL 1.6 16V Flex Fuel 5p";"automatico";1,6;"0 km";49470
2016-08-01;"Nissan";"MARCH SL 1.6 16V Flex Fuel 5p";"automatico";1,6;"2016";43046
2016-08-01;"Nissan";"MARCH SL 1.6 16V FlexStart 5p Aut.";"automatico";1,6;"0 km";56310
2016-08-01;"Nissan";"MARCH SL 1.6 16V FlexStart 5p Aut.";"automatico";1,6;"2017";49842
2016-08-01;"Nissan";"MARCH SL 1.6 16V FlexStart 5p Mec.";"manual";1,6;"0 km";52513
2016-08-01;"Nissan";"MARCH SL 1.6 16V FlexStart 5p Mec.";"manual";1,6;"2017";46835
2016-08-01;"Nissan";"MARCH SV 1.0 12V Flex 5p";"automatico";1;"0 km";42670
2016-08-01;"Nissan";"MARCH SV 1.0 12V Flex 5p";"automatico";1;"2017";38328
2016-08-01;"Nissan";"MARCH SV 1.0 12V Flex 5p";"automatico";1;"2016";36995
2016-08-01;"Nissan";"MARCH SV 1.6 16V Flex Fuel";"automatico";1,6;"0 km";45155
2016-08-01;"Nissan";"MARCH SV 1.6 16V Flex Fuel";"automatico";1,6;"2016";39114
2016-08-01;"Nissan";"MARCH SV 1.6 16V FlexStart 5p Aut.";"automatico";1,6;"0 km";53530
2016-08-01;"Nissan";"MARCH SV 1.6 16V FlexStart 5p Aut.";"automatico";1,6;"2017";47000
2016-08-01;"Nissan";"MARCH SV 1.6 16V FlexStart 5p Mec.";"manual";1,6;"0 km";48692
2016-08-01;"Nissan";"MARCH SV 1.6 16V FlexStart 5p Mec.";"manual";1,6;"2017";43620
2016-08-01;"Renault";"SANDERO Auth. Plus Hi-Power 1.0 16V 5p";"automatico";1;"0 km";37810
2016-08-01;"Renault";"SANDERO Auth. Plus Hi-Power 1.0 16V 5p";"automatico";1;"2016";32653
2016-08-01;"Renault";"SANDERO Authentique Hi-Power 1.0 16V 5p";"automatico";1;"0 km";40633
2016-08-01;"Renault";"SANDERO Authentique Hi-Power 1.0 16V 5p";"automatico";1;"2017";36488
2016-08-01;"Renault";"SANDERO Authentique Hi-Power 1.0 16V 5p";"automatico";1;"2016";33320
2016-08-01;"Renault";"SANDERO Dyna. EasyR Hi-Flex 1.6 8V";"automatico";1,6;"0 km";54021
2016-08-01;"Renault";"SANDERO Dyna. EasyR Hi-Flex 1.6 8V";"automatico";1,6;"2017";47289
2016-08-01;"Renault";"SANDERO Dyna. EasyR Hi-Flex 1.6 8V";"automatico";1,6;"2016";43884
2016-08-01;"Renault";"SANDERO Dynamique Hi-Power 1.6 8V 5p";"automatico";1,6;"0 km";49813
2016-08-01;"Renault";"SANDERO Dynamique Hi-Power 1.6 8V 5p";"automatico";1,6;"2017";44152
2016-08-01;"Renault";"SANDERO Dynamique Hi-Power 1.6 8V 5p";"automatico";1,6;"2016";40820
2016-08-01;"Renault";"SANDERO Expres EasyR Hi-Flex 1.6 8V";"automatico";1,6;"0 km";49455
2016-08-01;"Renault";"SANDERO Expres EasyR Hi-Flex 1.6 8V";"automatico";1,6;"2017";43483
2016-08-01;"Renault";"SANDERO Expres EasyR Hi-Flex 1.6 8V";"automatico";1,6;"2016";39019
2016-08-01;"Renault";"SANDERO Expres. P.Avant. Hi.P. 1.6 8V 5p";"automatico";1,6;"0 km";47383
2016-08-01;"Renault";"SANDERO Expres. P.Avant. Hi.P. 1.6 8V 5p";"automatico";1,6;"2017";42626
2016-08-01;"Renault";"SANDERO Expression Hi-Power 1.0 16V 5p";"automatico";1;"0 km";42550
2016-08-01;"Renault";"SANDERO Expression Hi-Power 1.0 16V 5p";"automatico";1;"2017";37642
2016-08-01;"Renault";"SANDERO Expression Hi-Power 1.0 16V 5p";"automatico";1;"2016";34681
2016-08-01;"Renault";"SANDERO Expression Hi-Power 1.6 8V 5p";"automatico";1,6;"0 km";46034
2016-08-01;"Renault";"SANDERO Expression Hi-Power 1.6 8V 5p";"automatico";1,6;"2017";40614
2016-08-01;"Renault";"SANDERO Expression Hi-Power 1.6 8V 5p";"automatico";1,6;"2016";37956
2016-08-01;"Renault";"SANDERO GT line Hi-Power 1.6 8V 5p";"automatico";1,6;"0 km";51524
2016-08-01;"Renault";"SANDERO GT line Hi-Power 1.6 8V 5p";"automatico";1,6;"2017";44145
2016-08-01;"Renault";"SANDERO GT line Hi-Power 1.6 8V 5p";"automatico";1,6;"2016";40509
2016-08-01;"Renault";"SANDERO SPORT RS 2.0 Hi-Power 16V 5p";"automatico";2;"0 km";60859
2016-08-01;"Renault";"SANDERO SPORT RS 2.0 Hi-Power 16V 5p";"automatico";2;"2017";54455
2016-08-01;"Renault";"SANDERO SPORT RS 2.0 Hi-Power 16V 5p";"automatico";2;"2016";52295
2016-08-01;"Renault";"SANDERO STEP. Easy R H-Power 1.6 8V";"automatico";1,6;"0 km";59472
2016-08-01;"Renault";"SANDERO STEP. Easy R H-Power 1.6 8V";"automatico";1,6;"2017";51951
2016-08-01;"Renault";"SANDERO STEP. Easy R H-Power 1.6 8V";"automatico";1,6;"2016";49389
2016-08-01;"Renault";"SANDERO STEP. Easy R R.CURL H.P. 1.6 5p";"automatico";1,6;"0 km";61182
2016-08-01;"Renault";"SANDERO STEP. Easy R R.CURL H.P. 1.6 5p";"automatico";1,6;"2017";53418
2016-08-01;"Renault";"SANDERO STEP. Easy R R.CURL H.P. 1.6 5p";"automatico";1,6;"2016";51163
2016-08-01;"Renault";"SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p";"automatico";1,6;"0 km";57679
2016-08-01;"Renault";"SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p";"automatico";1,6;"2017";49818
2016-08-01;"Renault";"SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p";"automatico";1,6;"2016";46055
2016-08-01;"Renault";"SANDERO STEPWAY Hi-Power 1.6 8V 5p";"automatico";1,6;"0 km";56277
2016-08-01;"Renault";"SANDERO STEPWAY Hi-Power 1.6 8V 5p";"automatico";1,6;"2017";49450
2016-08-01;"Renault";"SANDERO STEPWAY Hi-Power 1.6 8V 5p";"automatico";1,6;"2016";46020
2016-08-01;"Toyota";"ETIOS CROSS 1.5 Flex 16V 5p Aut.";"automatico";1,5;"0 km";60118
2016-08-01;"Toyota";"ETIOS CROSS 1.5 Flex 16V 5p Aut.";"automatico";1,5;"2017";54909
2016-08-01;"Toyota";"ETIOS CROSS 1.5 Flex 16V 5p Mec.";"manual";1,5;"0 km";56440
2016-08-01;"Toyota";"ETIOS CROSS 1.5 Flex 16V 5p Mec.";"manual";1,5;"2017";51654
2016-08-01;"Toyota";"ETIOS CROSS 1.5 Flex 16V 5p Mec.";"manual";1,5;"2016";46151
2016-08-01;"Toyota";"ETIOS PLATINUM 1.5 Flex 16V 5p Mec.";"manual";1,5;"0 km";49938
2016-08-01;"Toyota";"ETIOS PLATINUM 1.5 Flex 16V 5p Mec.";"manual";1,5;"2016";44483
2016-08-01;"Toyota";"ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Mec.";"manual";1,5;"0 km";53967
2016-08-01;"Toyota";"ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Mec.";"manual";1,5;"2016";48735
2016-08-01;"Toyota";"ETIOS X  1.3 Flex 16V 5p Mec.";"manual";1,3;"0 km";43504
2016-08-01;"Toyota";"ETIOS X  1.3 Flex 16V 5p Mec.";"manual";1,3;"2017";38595
2016-08-01;"Toyota";"ETIOS X  1.3 Flex 16V 5p Mec.";"manual";1,3;"2016";37102
2016-08-01;"Toyota";"ETIOS X 1.3 Flex 16V 5p Aut.";"automatico";1,3;"0 km";47058
2016-08-01;"Toyota";"ETIOS X 1.3 Flex 16V 5p Aut.";"automatico";1,3;"2017";42337
2016-08-01;"Toyota";"ETIOS X Sedan 1.5 Flex 16V 4p Aut.";"automatico";1,5;"0 km";51749
2016-08-01;"Toyota";"ETIOS X Sedan 1.5 Flex 16V 4p Aut.";"automatico";1,5;"2017";46005
2016-08-01;"Toyota";"ETIOS X Sedan 1.5 Flex 16V 4p Mec.";"manual";1,5;"0 km";48349
2016-08-01;"Toyota";"ETIOS X Sedan 1.5 Flex 16V 4p Mec.";"manual";1,5;"2017";42495
2016-08-01;"Toyota";"ETIOS X Sedan 1.5 Flex 16V 4p Mec.";"manual";1,5;"2016";40255
2016-08-01;"Toyota";"ETIOS XLS 1.5 Flex 16V 5p Mec.";"manual";1,5;"0 km";53120
2016-08-01;"Toyota";"ETIOS XLS 1.5 Flex 16V 5p Mec.";"manual";1,5;"2017";47722
2016-08-01;"Toyota";"ETIOS XLS 1.5 Flex 16V 5p Mec.";"manual";1,5;"2016";44802
2016-08-01;"Toyota";"ETIOS XLS 1.5 Flex 5p Aut.";"automatico";1,5;"0 km";57054
2016-08-01;"Toyota";"ETIOS XLS 1.5 Flex 5p Aut.";"automatico";1,5;"2017";51517
2016-08-01;"Toyota";"ETIOS XLS Sedan 1.5 Flex 16V 4p Aut.";"automatico";1,5;"0 km";59556
2016-08-01;"Toyota";"ETIOS XLS Sedan 1.5 Flex 16V 4p Aut.";"automatico";1,5;"2017";53652
2016-08-01;"Toyota";"ETIOS XLS Sedan 1.5 Flex 16V 4p Mec.";"manual";1,5;"0 km";55898
2016-08-01;"Toyota";"ETIOS XLS Sedan 1.5 Flex 16V 4p Mec.";"manual";1,5;"2017";50226
2016-08-01;"Toyota";"ETIOS XLS Sedan 1.5 Flex 16V 4p Mec.";"manual";1,5;"2016";47658
2016-08-01;"Toyota";"ETIOS XS 1.5 Flex 16V 5p Aut.";"automatico";1,5;"0 km";51980
2016-08-01;"Toyota";"ETIOS XS 1.5 Flex 16V 5p Aut.";"automatico";1,5;"2017";46724
2016-08-01;"Toyota";"ETIOS XS 1.5 Flex 16V 5p Mec.";"manual";1,5;"0 km";47834
2016-08-01;"Toyota";"ETIOS XS 1.5 Flex 16V 5p Mec.";"manual";1,5;"2017";42904
2016-08-01;"Toyota";"ETIOS XS 1.5 Flex 16V 5p Mec.";"manual";1,5;"2016";40885
2016-08-01;"Toyota";"ETIOS XS Sedan 1.5 Flex 16V 4p Aut.";"automatico";1,5;"0 km";54694
2016-08-01;"Toyota";"ETIOS XS Sedan 1.5 Flex 16V 4p Aut.";"automatico";1,5;"2017";49116
2016-08-01;"Toyota";"ETIOS XS Sedan1.5 Flex 16V 4p Mec.";"manual";1,5;"0 km";50784
2016-08-01;"Toyota";"ETIOS XS Sedan1.5 Flex 16V 4p Mec.";"manual";1,5;"2017";45601
2016-08-01;"Toyota";"ETIOS XS Sedan1.5 Flex 16V 4p Mec.";"manual";1,5;"2016";43556
2016-08-01;"VW - VolksWagen";"Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p";"automatico";1;"0 km";45796
2016-08-01;"VW - VolksWagen";"Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p";"automatico";1;"2016";39881
2016-08-01;"VW - VolksWagen";"Fox Comfortline 1.0 Flex 12V 5p";"automatico";1;"0 km";46551
2016-08-01;"VW - VolksWagen";"Fox Comfortline 1.0 Flex 12V 5p";"automatico";1;"2017";41626
2016-08-01;"VW - VolksWagen";"Fox Comfortline 1.0 Flex 12V 5p";"automatico";1;"2016";40216
2016-08-01;"VW - VolksWagen";"Fox Comfortline 1.0 Flex 8V 5p";"automatico";1;"0 km";40301
2016-08-01;"VW - VolksWagen";"Fox Comfortline 1.6 Flex 8V 5p";"automatico";1,6;"0 km";50034
2016-08-01;"VW - VolksWagen";"Fox Comfortline 1.6 Flex 8V 5p";"automatico";1,6;"2017";44865
2016-08-01;"VW - VolksWagen";"Fox Comfortline 1.6 Flex 8V 5p";"automatico";1,6;"2016";43306
2016-08-01;"VW - VolksWagen";"Fox Comfortline I Motion 1.6 Flex 8V 5p";"automatico";1,6;"0 km";53863
2016-08-01;"VW - VolksWagen";"Fox Comfortline I Motion 1.6 Flex 8V 5p";"automatico";1,6;"2017";48382
2016-08-01;"VW - VolksWagen";"Fox Comfortline I Motion 1.6 Flex 8V 5p";"automatico";1,6;"2016";45534
2016-08-01;"VW - VolksWagen";"Fox Highline I MOTION 1.6 Flex 16V 5p";"automatico";1,6;"0 km";59036
2016-08-01;"VW - VolksWagen";"Fox Highline I MOTION 1.6 Flex 16V 5p";"automatico";1,6;"2017";52707
2016-08-01;"VW - VolksWagen";"Fox Highline I MOTION 1.6 Flex 16V 5p";"automatico";1,6;"2016";50699
2016-08-01;"VW - VolksWagen";"Fox Highline1.6 Flex 16V 5p";"automatico";1,6;"0 km";55950
2016-08-01;"VW - VolksWagen";"Fox Highline1.6 Flex 16V 5p";"automatico";1,6;"2017";49015
2016-08-01;"VW - VolksWagen";"Fox Highline1.6 Flex 16V 5p";"automatico";1,6;"2016";47010
2016-08-01;"VW - VolksWagen";"Fox PEPPER 1.6 Flex 16V 5p";"automatico";1,6;"0 km";56814
2016-08-01;"VW - VolksWagen";"Fox PEPPER 1.6 Flex 16V 5p";"automatico";1,6;"2017";49860
2016-08-01;"VW - VolksWagen";"Fox PEPPER 1.6 Flex 16V 5p";"automatico";1,6;"2016";47834
2016-08-01;"VW - VolksWagen";"Fox PEPPER I MOTION 1.6 Flex 16V 5p";"automatico";1,6;"0 km";59443
2016-08-01;"VW - VolksWagen";"Fox PEPPER I MOTION 1.6 Flex 16V 5p";"automatico";1,6;"2017";52335
2016-08-01;"VW - VolksWagen";"Fox PEPPER I MOTION 1.6 Flex 16V 5p";"automatico";1,6;"2016";50120
2016-08-01;"VW - VolksWagen";"Fox Rock in Rio 1.6 Mi Total Flex 8V 5p";"automatico";1,6;"0 km";47110
2016-08-01;"VW - VolksWagen";"Fox Rock in Rio 1.6 Mi Total Flex 8V 5p";"automatico";1,6;"2016";42859
2016-08-01;"VW - VolksWagen";"Fox RUN 1.6 Flex 8V 5p";"automatico";1,6;"0 km";54715
2016-08-01;"VW - VolksWagen";"Fox RUN 1.6 Flex 8V 5p";"automatico";1,6;"2017";49050
2016-08-01;"VW - VolksWagen";"Fox TRACK 1.0 Flex 12V 5p";"automatico";1;"0 km";46404
2016-08-01;"VW - VolksWagen";"Fox TRACK 1.0 Flex 12V 5p";"automatico";1;"2017";41845
2016-08-01;"VW - VolksWagen";"Fox TRACK 1.0 Flex 12V 5p";"automatico";1;"2016";39985
2016-08-01;"VW - VolksWagen";"Fox Trendline 1.0 Flex 12V 5p";"automatico";1;"0 km";42869
2016-08-01;"VW - VolksWagen";"Fox Trendline 1.0 Flex 12V 5p";"automatico";1;"2017";38201
2016-08-01;"VW - VolksWagen";"Fox Trendline 1.0 Flex 12V 5p";"automatico";1;"2016";36993
2016-08-01;"VW - VolksWagen";"Fox Trendline 1.0 Flex 8V 5p";"automatico";1;"0 km";37536
2016-08-01;"VW - VolksWagen";"Fox Trendline 1.6 Flex 8V 5p";"automatico";1,6;"0 km";48116
2016-08-01;"VW - VolksWagen";"Fox Trendline 1.6 Flex 8V 5p";"automatico";1,6;"2017";43400
2016-08-01;"VW - VolksWagen";"Fox Trendline 1.6 Flex 8V 5p";"automatico";1,6;"2016";40546
2016-08-01;"VW - VolksWagen";"Gol (novo) 1.0 Mi Total Flex 8V 4p";"automatico";1;"0 km";33255
2016-08-01;"VW - VolksWagen";"Gol (novo) 1.6 Mi Total Flex 8V 4p";"automatico";1,6;"0 km";38358
2016-08-01;"VW - VolksWagen";"Gol (novo) 1.6 Power/Highi T.Flex 8v 4P";"automatico";1,6;"0 km";53298
2016-08-01;"VW - VolksWagen";"Gol (novo) 1.6 Power/Highi T.Flex 8v 4P";"automatico";1,6;"2017";48349
2016-08-01;"VW - VolksWagen";"Gol (novo) 1.6 Power/Highi T.Flex 8v 4P";"automatico";1,6;"2016";44708
2016-08-01;"VW - VolksWagen";"Gol 1.6 I MOTI.Power/Highli T.Flex 8V 4p";"automatico";1,6;"0 km";55755
