regiao;estado;munic_code;municipio;altitude;tmed;ppt;koppen
Norte;TO;1715507;Oliveira de Fatima;310,81;26,15;1730,57;Aw
Norte;TO;1715705;Palmeirante;219,72;26,94;1810,49;Aw
Norte;TO;1715754;Palmeiropolis;456,07;24,87;1632,96;Aw
Norte;TO;1716109;Paraiso do Tocantins;333,33;26,11;1748,31;Aw
Norte;TO;1716208;Parana;404,86;25,15;1511,61;Aw
Norte;TO;1716307;Pau D'Arco;212,13;27,05;1960,11;Aw
Norte;TO;1716505;Pedro Afonso;262,09;26,56;1733,54;Aw
Norte;TO;1716604;Peixe;271,04;26,07;1704,96;Aw
Norte;TO;1716653;Pequizeiro;224,26;26,91;1868,09;Aw
Norte;TO;1716703;Colmeia;330,97;26,31;1855,6;Aw
Norte;TO;1717008;Pindorama do Tocantins;480,34;25,07;1605,54;Aw
Norte;TO;1717206;Piraque;198,93;27,13;1851,7;Aw
Norte;TO;1717503;Pium;192,32;26,87;1911,14;Aw
Norte;TO;1717800;Ponte Alta do Bom Jesus;504,72;24,63;1563,97;Aw
Norte;TO;1717909;Ponte Alta do Tocantins;394,14;25,57;1551,89;Aw
Norte;TO;1718006;Porto Alegre do Tocantins;451,95;25,09;1551,51;Aw
Norte;TO;1718204;Porto Nacional;302,54;26,19;1697,71;Aw
Norte;TO;1718303;Praia Norte;154,36;27,38;1547,86;Aw
Norte;TO;1718402;Presidente Kennedy;283,02;26,58;1829,82;Aw
Norte;TO;1718451;Pugmil;297,08;26,26;1730,49;Aw
Norte;TO;1718501;Recursolandia;346,23;26,12;1507,72;Aw
Norte;TO;1718550;Riachinho;174,21;27,27;1802,17;Aw
Norte;TO;1718659;Rio da Conceicao;630,69;24,14;1499,08;Aw
Norte;TO;1718709;Rio dos Bois;242,71;26,69;1807,29;Aw
Norte;TO;1718758;Rio Sono;289,6;26,32;1601,49;Aw
Norte;TO;1718808;Sampaio;122,27;27,56;1587,73;Aw
Norte;TO;1718840;Sandolandia;238,78;26,22;1853,41;Aw
Norte;TO;1718865;Santa Fe do Araguaia;194,68;27,17;2005,83;Aw
Norte;TO;1718881;Santa Maria do Tocantins;260,37;26,61;1709,36;Aw
Norte;TO;1718899;Santa Rita do Tocantins;242,41;26,47;1798,89;Aw
Norte;TO;1718907;Santa Rosa do Tocantins;287,71;26,07;1671,68;Aw
Norte;TO;1719004;Santa Tereza do Tocantins;333,4;26,01;1646,82;Aw
Norte;TO;1720002;Santa Terezinha do Tocantins;304,25;26,58;1691,01;Aw
Norte;TO;1720101;Sao Bento do Tocantins;210,34;27,09;1689,28;Aw
Norte;TO;1720150;Sao Felix do Tocantins;444,33;25,36;1391,79;Aw
Norte;TO;1720200;Sao Miguel do Tocantins;161,65;27,34;1491,25;Aw
Norte;TO;1720259;Sao Salvador do Tocantins;352,71;25,5;1613,3;Aw
Norte;TO;1720309;Sao Sebastiao do Tocantins;114,67;27,61;1738,14;Aw
Norte;TO;1720499;Sao Valerio da Natividade;320,48;25,83;1643,26;Aw
Norte;TO;1720655;Silvanopolis;338,5;25,86;1658,2;Aw
Norte;TO;1720804;Sitio Novo do Tocantins;207,49;27,1;1539,54;Aw
Norte;TO;1720853;Sucupira;274,39;26,05;1749,25;Aw
Norte;TO;1720903;Taguatinga;478,35;24,69;1588,97;Aw
Norte;TO;1720937;Taipas do Tocantins;393,17;25,26;1565,29;Aw
Norte;TO;1720978;Talisma;281,96;25,89;1778,73;Aw
Norte;TO;1721000;Palmas;409,91;25,67;1690,4;Aw
Norte;TO;1721109;Tocantinia;315,55;26,25;1733,86;Aw
Norte;TO;1721208;Tocantinopolis;223,05;26,99;1628,93;Aw
Norte;TO;1721257;Tupirama;229,54;26,78;1789,79;Aw
Norte;TO;1721307;Tupiratins;222,51;26,88;1801,81;Aw
Norte;TO;1722081;Wanderlandia;281,35;26,69;1773,51;Aw
Norte;TO;1722107;Xambioa;207,92;27,11;1890,32;Aw
Nordeste;MA;2100055;Acailandia;274,54;26,75;1501,08;Aw
Nordeste;MA;2100105;Afonso Cunha;104,7;27,27;1695,49;Aw
Nordeste;MA;2100154;agua Doce do Maranhao;40,47;27,45;1483,73;As
Nordeste;MA;2100204;Alcantara;18,55;27,8;2064,34;As
Nordeste;MA;2100303;Aldeias Altas;104,05;27,28;1635,51;Aw
Nordeste;MA;2100402;Altamira do Maranhao;64,79;27,7;1605,36;Aw
Nordeste;MA;2100436;Alto Alegre do Maranhao;54,78;27,66;1608,24;Aw
Nordeste;MA;2100477;Alto Alegre do Pindare;94,55;27,58;1674,57;Aw
Nordeste;MA;2100501;Alto Parnaiba;469,63;25,25;1279,28;Aw
Nordeste;MA;2100550;Amapa do Maranhao;44,73;27,71;2591,45;Am
Nordeste;MA;2100600;Amarante do Maranhao;272,33;26,69;1327,06;Aw
Nordeste;MA;2100709;Anajatuba;8;27,91;1735,23;Am
Nordeste;MA;2100808;Anapurus;89,89;27,31;1769,49;Aw
Nordeste;MA;2100832;Apicum-Acu;12,26;27,81;1884,44;As
Nordeste;MA;2100873;Araguana;48,73;27,78;2077,78;Am
Nordeste;MA;2100907;Araioses;30,93;27,49;1437,59;As
Nordeste;MA;2100956;Arame;234,6;26,84;1283,42;Aw
Nordeste;MA;2101004;Arari;10,43;27,92;1735,26;Am
Nordeste;MA;2101103;Axixa;24,18;27,76;1970,34;As
Nordeste;MA;2101202;Bacabal;28,97;27,83;1670,32;Aw
Nordeste;MA;2101251;Bacabeira;11,17;27,86;1926,03;Aw
Nordeste;MA;2101301;Bacuri;16,39;27,81;1894,78;As
Nordeste;MA;2101350;Bacurituba;2,93;27,91;1986,58;As
Nordeste;MA;2101400;Balsas;418,75;25,7;1314,85;Aw
Nordeste;MA;2101509;Barao de Grajau;222,51;26,52;1207,37;Aw
Nordeste;MA;2101608;Barra do Corda;212,37;26,88;1262,59;Aw
Nordeste;MA;2101707;Barreirinhas;44,67;27,52;1629,7;As
Nordeste;MA;2101731;Belagua;85,49;27,37;1863,44;As
Nordeste;MA;2101772;Bela Vista do Maranhao;26,25;27,88;1800,92;Aw
Nordeste;MA;2101806;Benedito Leite;275,07;26,37;1129,56;Aw
Nordeste;MA;2101905;Bequimao;15,32;27,84;1988,95;As
Nordeste;MA;2101939;Bernardo do Mearim;76,76;27,57;1556,62;Aw
Nordeste;MA;2101970;Boa Vista do Gurupi;27,09;27,82;2532,42;Am
Nordeste;MA;2102002;Bom Jardim;150,31;27,32;1700,43;Aw
Nordeste;MA;2102036;Bom Jesus das Selvas;227,39;26,94;1452,17;Aw
Nordeste;MA;2102077;Bom Lugar;40,55;27,8;1635,41;Aw
Nordeste;MA;2102101;Brejo;83,23;27,32;1770,9;Aw
Nordeste;MA;2102150;Brejo de Areia;126,4;27,38;1533,83;Aw
Nordeste;MA;2102200;Buriti;92,62;27,29;1768,53;Aw
Nordeste;MA;2102309;Buriti Bravo;198;26,78;1325,19;Aw
Nordeste;MA;2102325;Buriticupu;239,19;26,85;1449,57;Aw
Nordeste;MA;2102358;Buritirana;260,21;26,79;1434,73;Aw
Nordeste;MA;2102374;Cachoeira Grande;59,86;27,56;1994,81;Am
Nordeste;MA;2102408;Cajapio;5,62;27,9;1933,38;Aw
Nordeste;MA;2102507;Cajari;10,22;27,94;1843,82;Am
Nordeste;MA;2102556;Campestre do Maranhao;180,93;27,2;1568,11;Aw
Nordeste;MA;2102606;Candido Mendes;34,07;27,74;2583,23;Am
Nordeste;MA;2102705;Cantanhede;46,89;27,68;1832,58;Aw
Nordeste;MA;2102754;Capinzal do Norte;116,48;27,32;1541,64;Aw
Nordeste;MA;2102804;Carolina;270,71;26,65;1524,98;Aw
Nordeste;MA;2102903;Carutapera;22,87;27,79;2318,37;As
Nordeste;MA;2103000;Caxias;114,73;27,21;1578,69;Aw
Nordeste;MA;2103109;Cedral;24,47;27,74;1979,22;As
Nordeste;MA;2103125;Central do Maranhao;24,93;27,79;2008,2;As
Nordeste;MA;2103158;Centro do Guilherme;67,26;27,66;2569,22;Am
Nordeste;MA;2103174;Centro Novo do Maranhao;111,7;27,49;2115,53;Am
Nordeste;MA;2103208;Chapadinha;81,98;27,41;1780,59;Aw
Nordeste;MA;2103257;Cidelandia;256,09;26,87;1567,95;Aw
Nordeste;MA;2103307;Codo;96,4;27,38;1579,06;Aw
Nordeste;MA;2103406;Coelho Neto;93,4;27,31;1717,23;Aw
Nordeste;MA;2103505;Colinas;262,91;26,46;1287,17;Aw
Nordeste;MA;2103554;Conceicao do Lago-Acu;11,67;27,93;1746,59;Aw
Nordeste;MA;2103604;Coroata;67,18;27,57;1616,64;Aw
Nordeste;MA;2103703;Cururupu;15,47;27,78;1801,27;As
Nordeste;MA;2103752;Davinopolis;195,12;27,14;1465,38;Aw
Nordeste;MA;2103802;Dom Pedro;155,22;27,11;1459,02;Aw
Nordeste;MA;2103901;Duque Bacelar;77,33;27,38;1771,95;Aw
Nordeste;MA;2104008;Esperantinopolis;119,96;27,36;1567,63;Aw
Nordeste;MA;2104057;Estreito;259,78;26,75;1528,49;Aw
Nordeste;MA;2104073;Feira Nova do Maranhao;381,02;26,05;1361,78;Aw
Nordeste;MA;2104081;Fernando Falcao;339,24;26,18;1287,29;Aw
Nordeste;MA;2104099;Formosa da Serra Negra;365,33;26,12;1287,66;Aw
Nordeste;MA;2104107;Fortaleza dos Nogueiras;448,36;25,64;1237,25;Aw
Nordeste;MA;2104206;Fortuna;182,01;26,9;1244,6;Aw
Nordeste;MA;2104305;Godofredo Viana;19,7;27,8;2473,27;Am
Nordeste;MA;2104404;Goncalves Dias;144,83;27,14;1417,28;Aw
Nordeste;MA;2104503;Governador Archer;128,63;27,24;1462,58;Aw
Nordeste;MA;2104552;Governador Edison Lobao;192,26;27,16;1498,25;Aw
Nordeste;MA;2104602;Governador Eugenio Barros;150,95;27,09;1334,11;Aw
Nordeste;MA;2104628;Governador Luiz Rocha;183,63;26,91;1262,49;Aw
Nordeste;MA;2104651;Governador Newton Bello;56,19;27,76;1876,58;Am
Nordeste;MA;2104677;Governador Nunes Freire;53,28;27,69;2606,51;Am
Nordeste;MA;2104701;Graca Aranha;190,29;26,9;1303,25;Aw
Nordeste;MA;2104800;Grajau;241,87;26,79;1251,12;Aw
Nordeste;MA;2104909;Guimaraes;19,9;27,79;2069,95;As
Nordeste;MA;2105005;Humberto de Campos;27,56;27,68;1902,74;As
Nordeste;MA;2105104;Icatu;24,07;27,73;1944,59;As
Nordeste;MA;2105153;Igarape do Meio;19,26;27,91;1828,04;Am
Nordeste;MA;2105203;Igarape Grande;59,88;27,68;1585,08;Aw
Nordeste;MA;2105302;Imperatriz;159,1;27,35;1479,16;Aw
Nordeste;MA;2105351;Itaipava do Grajau;204;26,97;1279,71;Aw
Nordeste;MA;2105401;Itapecuru Mirim;40,97;27,71;1805,66;Am
Nordeste;MA;2105427;Itinga do Maranhao;204,65;27,1;1672,02;Aw
Nordeste;MA;2105450;Jatoba;267,27;26,46;1254,49;Aw
Nordeste;MA;2105476;Jenipapo dos Vieiras;230,18;26,82;1249,18;Aw
Nordeste;MA;2105500;Joao Lisboa;250,19;26,86;1416,19;Aw
Nordeste;MA;2105609;Joselandia;116,29;27,36;1508,22;Aw
Nordeste;MA;2105658;Junco do Maranhao;38,53;27,77;2612,06;Am
Nordeste;MA;2105708;Lago da Pedra;168,15;27,13;1521,65;Aw
Nordeste;MA;2105807;Lago do Junco;68,73;27,64;1597,16;Aw
Nordeste;MA;2105906;Lago Verde;19,69;27,89;1726,03;Aw
Nordeste;MA;2105922;Lagoa do Mato;252,99;26,43;1349,16;Aw
Nordeste;MA;2105948;Lago dos Rodrigues;67,62;27,65;1590,86;Aw
Nordeste;MA;2105963;Lagoa Grande do Maranhao;209,74;26,92;1400,21;Aw
Nordeste;MA;2105989;Lajeado Novo;234,58;26,9;1484,57;Aw
Nordeste;MA;2106003;Lima Campos;66,29;27,61;1566,34;Aw
Nordeste;MA;2106102;Loreto;309,31;26,26;1098,4;Aw
Nordeste;MA;2106201;Luis Domingues;30,98;27,75;2378,68;Am
Nordeste;MA;2106300;Magalhaes de Almeida;37,67;27,49;1521,22;As
Nordeste;MA;2106326;Maracacume;46,93;27,72;2626,2;Am
Nordeste;MA;2106359;Maraja do Sena;208,82;26,94;1426,76;Aw
Nordeste;MA;2106375;Maranhaozinho;71,87;27,63;2539,46;Am
Nordeste;MA;2106409;Mata Roma;86,94;27,35;1773,49;Aw
Nordeste;MA;2106508;Matinha;17,83;27,88;1948,76;Am
Nordeste;MA;2106607;Matões;171,84;26,87;1506,42;Aw
Nordeste;MA;2106631;Matões do Norte;40,94;27,74;1737,42;Aw
Nordeste;MA;2106672;Milagres do Maranhao;82,34;27,32;1720,04;As
Nordeste;MA;2106706;Mirador;377,87;25,91;1341,7;Aw
Nordeste;MA;2106755;Miranda do Norte;38,96;27,75;1712,93;Aw
Nordeste;MA;2106805;Mirinzal;36,38;27,71;1928,71;As
Nordeste;MA;2106904;Moncao;19,78;27,91;1872,57;Am
Nordeste;MA;2107001;Montes Altos;242,13;26,87;1498,79;Aw
Nordeste;MA;2107100;Morros;70,6;27,48;1958,34;As
Nordeste;MA;2107209;Nina Rodrigues;46,28;27,63;2048,38;Am
Nordeste;MA;2107258;Nova Colinas;426,33;25,76;1277,17;Aw
Nordeste;MA;2107308;Nova Iorque;216,52;26,65;1214,63;Aw
Nordeste;MA;2107357;Nova Olinda do Maranhao;72,42;27,65;2236,65;Am
Nordeste;MA;2107407;Olho d'agua das Cunhas;33,51;27,84;1703,78;Aw
Nordeste;MA;2107456;Olinda Nova do Maranhao;23,92;27,85;2019,98;Am
Nordeste;MA;2107506;Paco do Lumiar;25,14;27,74;1983,61;As
Nordeste;MA;2107605;Palmeirandia;22,31;27,84;2086,65;As
Nordeste;MA;2107704;Paraibano;308,8;26,15;1281,7;Aw
Nordeste;MA;2107803;Parnarama;183,58;26,82;1408,49;Aw
Nordeste;MA;2107902;Passagem Franca;285,79;26,27;1329,17;Aw
Nordeste;MA;2108009;Pastos Bons;340,27;26;1275,43;Aw
Nordeste;MA;2108058;Paulino Neves;35,96;27,53;1571,84;As
Nordeste;MA;2108108;Paulo Ramos;123,07;27,39;1533,29;Aw
Nordeste;MA;2108207;Pedreiras;53,89;27,69;1551,85;Aw
Nordeste;MA;2108256;Pedro do Rosario;38,04;27,8;2181,85;Am
Nordeste;MA;2108306;Penalva;16,75;27,92;1909,42;Am
Nordeste;MA;2108405;Peri Mirim;15,24;27,86;1980,01;As
Nordeste;MA;2108454;Peritoro;87,61;27,47;1577,91;Aw
Nordeste;MA;2108504;Pindare-Mirim;22,07;27,92;1833,75;Am
Nordeste;MA;2108603;Pinheiro;26,73;27,81;2175,11;Am
Nordeste;MA;2108702;Pio XII;22,5;27,89;1764,88;Aw
Nordeste;MA;2108801;Pirapemas;46,62;27,68;1840,09;Aw
Nordeste;MA;2108900;Pocao de Pedras;100,7;27,46;1577,33;Aw
Nordeste;MA;2109007;Porto Franco;210,79;27,03;1533,47;Aw
Nordeste;MA;2109056;Porto Rico do Maranhao;17,6;27,78;1891,83;As
Nordeste;MA;2109106;Presidente Dutra;139,52;27,2;1356,15;Aw
Nordeste;MA;2109205;Presidente Juscelino;41,11;27,68;1962,48;Am
Nordeste;MA;2109239;Presidente Medici;41,78;27,77;2573,91;Am
Nordeste;MA;2109270;Presidente Sarney;30,41;27,82;2447,35;Am
Nordeste;MA;2109304;Presidente Vargas;52,17;27,61;2029,23;Am
Nordeste;MA;2109403;Primeira Cruz;42,51;27,57;1823,09;As
Nordeste;MA;2109452;Raposa;10,47;27,81;1977,28;As
Nordeste;MA;2109502;Riachao;342,22;26,21;1365,22;Aw
Nordeste;MA;2109551;Ribamar Fiquene;164,41;27,29;1557,61;Aw
Nordeste;MA;2109601;Rosario;24,68;27,77;1950,61;Am
Nordeste;MA;2109700;Sambaiba;321,53;26,21;1188,42;Aw
Nordeste;MA;2109759;Santa Filomena do Maranhao;179,99;26,99;1273,22;Aw
Nordeste;MA;2109809;Santa Helena;23,64;27,84;2349,14;Am
Nordeste;MA;2109908;Santa Ines;38,9;27,83;1738,91;Aw
Nordeste;MA;2110005;Santa Luzia;168,12;27,19;1510,9;Aw
Nordeste;MA;2110039;Santa Luzia do Parua;39,8;27,79;2502,19;Am
Nordeste;MA;2110104;Santa Quiteria do Maranhao;83,68;27,32;1680,48;As
Nordeste;MA;2110203;Santa Rita;22,69;27,8;1842,71;Am
Nordeste;MA;2110237;Santana do Maranhao;88,67;27,25;1581,53;As
Nordeste;MA;2110278;Santo Amaro do Maranhao;28,44;27,63;1760,68;As
Nordeste;MA;2110302;Santo Antonio dos Lopes;101,09;27,42;1517,52;Aw
Nordeste;MA;2110401;Sao Benedito do Rio Preto;71,38;27,47;1966,22;Am
Nordeste;MA;2110500;Sao Bento;22,22;27,84;2095;Am
Nordeste;MA;2110609;Sao Bernardo;71,05;27,33;1565,29;As
Nordeste;MA;2110658;Sao Domingos do Azeitao;368,95;25,89;1234,5;Aw
Nordeste;MA;2110708;Sao Domingos do Maranhao;224,74;26,71;1254,24;Aw
Nordeste;MA;2110807;Sao Felix de Balsas;299,27;26,28;1131,15;Aw
Nordeste;MA;2110856;Sao Francisco do Brejao;322,88;26,5;1432,35;Aw
Nordeste;MA;2110906;Sao Francisco do Maranhao;205,34;26,63;1331,45;Aw
Nordeste;MA;2111003;Sao Joao Batista;6,35;27,92;1885,86;Am
Nordeste;MA;2111029;Sao Joao do Caru;97,05;27,58;1831,02;Am
Nordeste;MA;2111052;Sao Joao do Paraiso;315,54;26,45;1463,08;Aw
Nordeste;MA;2111078;Sao Joao do Soter;130,43;27,17;1515,16;Aw
Nordeste;MA;2111102;Sao Joao dos Patos;305,2;26,12;1222,63;Aw
Nordeste;MA;2111201;Sao Jose de Ribamar;11,38;27,81;1960,21;As
Nordeste;MA;2111250;Sao Jose dos Basilios;86,61;27,5;1471,33;Aw
Nordeste;MA;2111300;Sao Luis;15,09;27,82;2028,57;Aw
Nordeste;MA;2111409;Sao Luis Gonzaga do Maranhao;51,89;27,7;1610,32;Aw
Nordeste;MA;2111508;Sao Mateus do Maranhao;31,49;27,8;1692,37;Aw
Nordeste;MA;2111532;Sao Pedro da agua Branca;137,29;27,5;1759,81;Aw
Nordeste;MA;2111573;Sao Pedro dos Crentes;361,78;26,17;1387,61;Aw
Nordeste;MA;2111607;Sao Raimundo das Mangabeiras;358,71;26,07;1212,64;Aw
Nordeste;MA;2111631;Sao Raimundo do Doca Bezerra;188,7;27;1432,35;Aw
Nordeste;MA;2111672;Sao Roberto;157,06;27,17;1485,21;Aw
Nordeste;MA;2111706;Sao Vicente Ferrer;22;27,85;2023,2;Aw
Nordeste;MA;2111722;Satubinha;31,49;27,86;1724,31;Aw
Nordeste;MA;2111748;Senador Alexandre Costa;143,24;27,12;1392,96;Aw
Nordeste;MA;2111763;Senador La Rocque;248,12;26,86;1412,53;Aw
Nordeste;MA;2111789;Serrano do Maranhao;26,2;27,76;1834,79;As
Nordeste;MA;2111805;Sitio Novo;311,83;26,46;1371,37;Aw
Nordeste;MA;2111904;Sucupira do Norte;319,44;26,14;1337,58;Aw
Nordeste;MA;2111953;Sucupira do Riachao;312,86;26,06;1263,85;Aw
Nordeste;MA;2112001;Tasso Fragoso;417,23;25,65;1262,22;Aw
Nordeste;MA;2112100;Timbiras;86,32;27,43;1664;Aw
Nordeste;MA;2112209;Timon;140,18;27,02;1525,16;Aw
Nordeste;MA;2112233;Trizidela do Vale;56,7;27,68;1566,86;Aw
Nordeste;MA;2112274;Tufilandia;27,94;27,9;1771,7;Aw
Nordeste;MA;2112308;Tuntum;194,1;26,92;1291,38;Aw
Nordeste;MA;2112407;Turiacu;33,97;27,74;2272,73;Am
Nordeste;MA;2112456;Turilandia;25,61;27,82;2381,41;Am
Nordeste;MA;2112506;Tutoia;45,59;27,45;1531,66;As
Nordeste;MA;2112605;Urbano Santos;83,28;27,37;1820,31;Aw
Nordeste;MA;2112704;Vargem Grande;58,13;27,58;1946,01;Aw
Nordeste;MA;2112803;Viana;15,95;27,9;1906,69;Am
Nordeste;MA;2112852;Vila Nova dos Martirios;198,92;27,18;1658,24;Aw
Nordeste;MA;2112902;Vitoria do Mearim;13,17;27,92;1789,88;Am
Nordeste;MA;2113009;Vitorino Freire;52,65;27,76;1620,24;Aw
Nordeste;MA;2114007;Ze Doca;72,66;27,67;1935,39;Am
Nordeste;PI;2200053;Acaua;471,59;24,51;572,36;BSh
Nordeste;PI;2200103;Agricolandia;297,59;26,06;1524,17;Aw
Nordeste;PI;2200202;agua Branca;233,07;26,41;1446,1;Aw
Nordeste;PI;2200251;Alagoinha do Piaui;444,92;24,81;661,09;BSh
Nordeste;PI;2200277;Alegrete do Piaui;486,82;24,5;677,22;BSh
Nordeste;PI;2200301;Alto Longa;163,68;26,76;1354,71;Aw
Nordeste;PI;2200400;Altos;172,39;26,77;1475,85;Aw
Nordeste;PI;2200459;Alvorada do Gurgueia;375,75;25,59;982,94;Aw
Nordeste;PI;2200509;Amarante;164,11;26,8;1324,64;Aw
Nordeste;PI;2200608;Angical do Piaui;217,49;26,51;1383,04;Aw
Nordeste;PI;2200707;Anisio de Abreu;490,81;24,68;789,44;Aw
Nordeste;PI;2200806;Antonio Almeida;339,9;25,96;1106,12;Aw
Nordeste;PI;2200905;Aroazes;246,97;26,19;1125,4;Aw
Nordeste;PI;2200954;Aroeiras do Itaim;264,97;25,95;756,56;BSh
Nordeste;PI;2201002;Arraial;189,93;26,6;1239,41;Aw
Nordeste;PI;2201051;Assuncao do Piaui;611,51;23,94;806,92;As
Nordeste;PI;2201101;Avelino Lopes;495,11;24,66;912,88;Aw
Nordeste;PI;2201150;Baixa Grande do Ribeiro;476,51;25,21;1209,36;Aw
Nordeste;PI;2201176;Barra D'Alcantara;344,46;25,65;1138,43;Aw
Nordeste;PI;2201200;Barras;103,01;27,15;1612,48;As
Nordeste;PI;2201309;Barreiras do Piaui;468,49;25,12;1185,34;Aw
Nordeste;PI;2201408;Barro Duro;197,54;26,6;1471,61;Aw
Nordeste;PI;2201507;Batalha;92,88;27,17;1563,64;As
Nordeste;PI;2201556;Bela Vista do Piaui;321,97;25,61;729,83;BSh
Nordeste;PI;2201572;Belem do Piaui;366,67;25,23;673,25;BSh
Nordeste;PI;2201606;Beneditinos;117,71;27,05;1453,34;Aw
Nordeste;PI;2201705;Bertolinia;313,78;26,01;976,54;Aw
Nordeste;PI;2201739;Betania do Piaui;476,74;24,48;587,92;BSh
Nordeste;PI;2201770;Boa Hora;115,27;27,05;1466,97;As
Nordeste;PI;2201804;Bocaina;320,95;25,61;740,59;BSh
Nordeste;PI;2201903;Bom Jesus;504,51;24,86;1033,22;Aw
Nordeste;PI;2201919;Bom Principio do Piaui;61,84;27,27;1199,72;As
Nordeste;PI;2201929;Bonfim do Piaui;438,01;24,96;764,34;BSh
Nordeste;PI;2201945;Boqueirao do Piaui;123,57;27;1430,49;As
Nordeste;PI;2201960;Brasileira;137,56;26,85;1296,83;As
Nordeste;PI;2201988;Brejo do Piaui;391,65;25,31;811,79;Aw
Nordeste;PI;2202000;Buriti dos Lopes;52,2;27,35;1340,46;As
Nordeste;PI;2202026;Buriti dos Montes;391,76;25,29;918,85;As
Nordeste;PI;2202059;Cabeceiras do Piaui;110,73;27,1;1524,22;As
Nordeste;PI;2202075;Cajazeiras do Piaui;173,63;26,67;1148,31;Aw
Nordeste;PI;2202083;Cajueiro da Praia;12,66;27,51;1140,61;As
Nordeste;PI;2202091;Caldeirao Grande do Piaui;652,91;23,48;700,64;BSh
Nordeste;PI;2202109;Campinas do Piaui;268,68;25,94;764,41;BSh
Nordeste;PI;2202117;Campo Alegre do Fidalgo;380,78;25,21;653,41;BSh
Nordeste;PI;2202133;Campo Grande do Piaui;388,07;25,14;666,44;BSh
Nordeste;PI;2202174;Campo Largo do Piaui;84,29;27,28;1726,72;Aw
Nordeste;PI;2202208;Campo Maior;147,29;26,86;1386,93;As
Nordeste;PI;2202251;Canavieira;260,39;26,28;1001,43;Aw
Nordeste;PI;2202307;Canto do Buriti;453,61;25,07;899,14;Aw
Nordeste;PI;2202406;Capitao de Campos;176,55;26,66;1368,56;As
Nordeste;PI;2202455;Capitao Gervasio Oliveira;354,66;25,35;597,56;BSh
Nordeste;PI;2202505;Caracol;602,06;24,13;863,37;Aw
Nordeste;PI;2202539;Caraubas do Piaui;66,05;27,28;1397,51;As
Nordeste;PI;2202554;Caridade do Piaui;401,25;24,99;638,42;BSh
Nordeste;PI;2202604;Castelo do Piaui;262,19;26,1;1044,7;As
Nordeste;PI;2202653;Caxingo;52,87;27,36;1383,36;As
Nordeste;PI;2202703;Cocal;183,27;26,56;1160,62;As
Nordeste;PI;2202711;Cocal de Telha;148,25;26,83;1366,32;As
Nordeste;PI;2202729;Cocal dos Alves;230,05;26,27;1089,06;As
Nordeste;PI;2202737;Coivaras;174,22;26,73;1442,9;Aw
Nordeste;PI;2202752;Colonia do Gurgueia;306,57;25,97;908,38;Aw
Nordeste;PI;2202778;Colonia do Piaui;253,09;26,13;854,24;Aw
Nordeste;PI;2202802;Conceicao do Caninde;319,27;25,57;740,39;BSh
Nordeste;PI;2202851;Coronel Jose Dias;411,36;25,05;671,97;BSh
Nordeste;PI;2202901;Corrente;535,84;24,6;1071,23;Aw
Nordeste;PI;2203008;Cristalandia do Piaui;554,74;24,42;1059,25;Aw
Nordeste;PI;2203107;Cristino Castro;381,01;25,52;945,42;Aw
Nordeste;PI;2203206;Curimata;447,77;25,03;959,68;Aw
Nordeste;PI;2203230;Currais;482,37;25,07;1069,05;Aw
Nordeste;PI;2203255;Curralinhos;180,2;26,76;1492,36;Aw
Nordeste;PI;2203271;Curral Novo do Piaui;510,24;24,29;610,37;BSh
Nordeste;PI;2203305;Demerval Lobao;112,56;27,12;1448,87;Aw
Nordeste;PI;2203354;Dirceu Arcoverde;443,83;24,82;698,15;BSh
Nordeste;PI;2203404;Dom Expedito Lopes;454,57;24,91;846,39;As
Nordeste;PI;2203420;Domingos Mourao;236,68;26,22;1000,94;As
Nordeste;PI;2203453;Dom Inocencio;405,14;25;606,73;BSh
Nordeste;PI;2203503;Elesbao Veloso;232,67;26,33;1301,22;Aw
Nordeste;PI;2203602;Eliseu Martins;324,75;25,89;910,92;Aw
Nordeste;PI;2203701;Esperantina;84,36;27,23;1660,43;Aw
Nordeste;PI;2203750;Fartura do Piaui;447,66;24,84;706,31;BSh
Nordeste;PI;2203800;Flores do Piaui;326,69;25,78;866,11;Aw
Nordeste;PI;2203859;Floresta do Piaui;258,47;26,01;785,53;BSh
Nordeste;PI;2203909;Floriano;211,47;26,53;1088,54;Aw
Nordeste;PI;2204006;Francinopolis;297,64;25,95;1242,31;Aw
Nordeste;PI;2204105;Francisco Ayres;181,26;26,67;1231,86;Aw
Nordeste;PI;2204154;Francisco Macedo;458,42;24,66;680,56;BSh
Nordeste;PI;2204204;Francisco Santos;399,62;25,11;668,26;BSh
Nordeste;PI;2204303;Fronteiras;517,51;24,29;651,72;BSh
Nordeste;PI;2204352;Geminiano;306,6;25,67;710,85;BSh
Nordeste;PI;2204402;Gilbues;467,09;25,14;1150,88;Aw
Nordeste;PI;2204501;Guadalupe;200,44;26,69;1106,52;Aw
Nordeste;PI;2204550;Guaribas;560,9;24,43;895,74;Aw
Nordeste;PI;2204600;Hugo Napoleao;224,86;26,43;1421,73;Aw
Nordeste;PI;2204659;Ilha Grande;4,27;27,61;1332,93;As
Nordeste;PI;2204709;Inhuma;466,21;24,86;921,93;As
Nordeste;PI;2204808;Ipiranga do Piaui;444,61;24,99;898,06;As
Nordeste;PI;2204907;Isaias Coelho;296,82;25,74;806,12;Aw
